shobi_code,shobi_name,inspired_by,brand,gender,status,new,shobi_url,identity_source_type,identity_source_url,identity_verified,identity_match_rule,secondary_identity_source,fragrantica_url,top_notes,heart_notes,base_notes,notes,season,image,description,last_built_utc
2816-MOOD,2816-MOOD,2816-MOOD,,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/2816-mood#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,,,,,,,,"2816-MOOD Εμπνευσμένο από τις νότες αρώματος του Blonde Maracuja Mood London. Unisex άρωμα με passion fruit, ροδάκινο, πράσινο αχλάδι, κρίνο, σανταλόξυλο, βανίλια, πατσουλί.",2026-08-17T14:04:44+00:00
2815-DOL W,2815-DOL W,2815-DOL W,,women,IN_STOCK,0,https://leparfum.com.gr/el/γυναικεία-αρώματα/2815-dol-w#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,,,,,,,,"2815-DOL W Εμπνευσμένο από τις νότες αρώματος του By for women. Γυναικείο άρωμα πουδρένιο, ξυλώδες, φρέσκο ​​πικάντικο, λεβάντα, μόσχος, καφές, λευκά λουλουδάτα, εσπεριδοειδή.",2026-08-17T14:04:44+00:00
2814-TMFO N,οίκου Tom Ford Figue Erotique,οίκου Tom Ford Figue Erotique,,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/erotiq_arwmata#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/niche-αρώματα/erotiq_arwmata#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,,,,,,,,"2814-TMFO N Εμπνευσμένο από τις αρωματικές νότες του οίκου Tom Ford Figue Erotique. Unisex άρωμα γλυκό, ξυλώδες, πράσινο, φρουτώδες, κίτρινο λουλουδάτο, εσπεριδοειδές, φρέσκο, απαλό πικάντικο, αλμυρό.",2026-08-17T14:04:44+00:00
2813-OMA N,2813-OMA N,2813-OMA N,,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/oman_aromata#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,,,,,,,,"2813-OMA N Εμπνευσμένο από τις νότες αρώματος του Caden Omanluxury. Unisex άρωμα ζεστό πικάντικο, κεχριμπάρι, βανίλια, δέρμα, ξυλώδες, αρωματικό, πουδρένιο, μοσχοβολιστό, καφές, μεταλλικό.",2026-08-17T14:04:44+00:00
2812-ARM MP,2812-ARM MP,2812-ARM MP,,men,IN_STOCK,0,https://leparfum.com.gr/el/ανδρικά-αρώματα/2812-arm-mp#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,,,,,,,,"2812-ARM MP Εμπνευσμένο από τις νότες αρώματος του Stronger With You Powerfully. Ανδρικό άρωμα: ζεστό πικάντικο, κεράσι, βανίλια, κεχριμπάρι, ξηρός καρπός, γλυκό, ξυλώδες, βαλσάμικο, λεβάντα, πουδρέ.",2026-08-17T14:04:44+00:00
2811-DRC MP,Sauvage Rare Blend,Sauvage Rare Blend,,men,IN_STOCK,0,https://leparfum.com.gr/el/ανδρικά-αρώματα/2811-drc-mp#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/ανδρικά-αρώματα/2811-drc-mp#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,,,,,,,,"2811-DRC MP Εμπνευσμένο από τις αρωματικές νότες του Sauvage Rare Blend. Ανδρικό άρωμα με κεχριμπάρι, ουντ, βανίλια, μόσχος, βαλσάμικο, ξυλώδες, γλυκό, πουδρένιο.",2026-08-17T14:04:44+00:00
2810-MIN N,2810-MIN N,2810-MIN N,,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/prodigy_αρωμα#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,,,,,,,,"2810-MIN N Εμπνευσμένο από τις νότες αρώματος του Prodigy Mind Games. Unisex άρωμα με τριαντάφυλλο, βανίλια, ξυλώδη, ζεστή πικάντικη, πουδρένια, λουλουδάτη, πατσουλί, εσπεριδοειδή.",2026-08-17T14:04:44+00:00
2809-AZZ MP,2809-AZZ MP,2809-AZZ MP,,men,IN_STOCK,0,https://leparfum.com.gr/el/ανδρικά-αρώματα/2809-azz-mp#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,https://www.fragrantica.com/perfume/Azzaro/Forever-Wanted-Elixir-102882.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/102882.avif,"2809-AZZ MP Εμπνευσμένο από τις νότες αρώματος του Forever Wanted Elixir. Ανδρικό άρωμα δερμάτινο, φρουτώδες, γλυκό, αρωματικό, ζωώδες, εσπεριδοειδές, ζεστό πικάντικο, καπνιστό, λεβάντα.",2026-08-17T14:04:44+00:00
2808-LES N,Afterglow Phlur,Afterglow Phlur,,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/2808-les-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/niche-αρώματα/2808-les-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,,,,,,,,"2806-PHL N Εμπνευσμένο από τις αρωματικές νότες του Afterglow Phlur. Unisex άρωμα ξυλώδες, κεχριμπάρι, μοσχοβολιστό, λακτονικό, λουλουδάτο, πουδρένιο, γλυκό, καρύδας, βαλσάμικο.",2026-08-17T14:04:44+00:00
2807-VIRT N,Afterglow Phlur,Afterglow Phlur,,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/Buttercream_aroma#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/niche-αρώματα/Buttercream_aroma#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,,,,,,,,"2806-PHL N Εμπνευσμένο από τις αρωματικές νότες του Afterglow Phlur. Unisex άρωμα ξυλώδες, κεχριμπάρι, μοσχοβολιστό, λακτονικό, λουλουδάτο, πουδρένιο, γλυκό, καρύδας, βαλσάμικο.",2026-08-17T14:04:44+00:00
2806-PHL N,Afterglow Phlur,Afterglow Phlur,,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/2806-phl-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/niche-αρώματα/2806-phl-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,,,,,,,,"2806-PHL N Εμπνευσμένο από τις αρωματικές νότες του Afterglow Phlur. Unisex άρωμα ξυλώδες, κεχριμπάρι, μοσχοβολιστό, λακτονικό, λουλουδάτο, πουδρένιο, γλυκό, καρύδας, βαλσάμικο.",2026-08-17T14:04:44+00:00
2805-MARG,Never-Ending Summer Margiela,Never-Ending Summer Margiela,,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/summer_scents#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/elegant-αρώματα/summer_scents#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,https://www.fragrantica.com/perfume/Maison-Martin-Margiela/Never-ending-Summer-103564.html,Bitter Orange | Aperol | Pepper,Earl Grey Tea | Cardamom | Nutmeg,Vetiver | Cedarwood | Patchouli | Vanilla | Peru Balsam | Cashmeran,Bitter Orange | Aperol | Pepper | Earl Grey Tea | Cardamom | Nutmeg | Vetiver | Cedarwood | Patchouli | Vanilla | Peru Balsam | Cashmeran,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/103564.avif,"2805-MARG Εμπνευσμένο από τις αρωματικές νότες του Never-Ending Summer Margiela. Unisex άρωμα εσπεριδοειδών, ξυλώδες, φρέσκο ​​πικάντικο, φρέσκο, αρωματικό, ζεστό πικάντικο, πράσινο, γήινο.",2026-08-17T14:04:44+00:00
2804-BOYS,Coco Cream Boy Smells,Coco Cream Boy Smells,,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/coco_cream_arwma#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/elegant-αρώματα/coco_cream_arwma#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,,,,,,,,"2804-BOYS Εμπνευσμένο από τις αρωματικές νότες του Coco Cream Boy Smells. Unisex άρωμα βανίλια, καρύδα, λευκά λουλουδάτα, γλυκό, μοσχοβολιστό, πουδρένιο, λακτονικό, τροπικό.",2026-08-17T14:04:44+00:00
2803-AKR,2803-AKR,2803-AKR,,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/gourmand_aromata#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,,,,,,,,"2803-AKR Εμπνευσμένο από τις νότες αρώματος του Crush Akro. Unisex άρωμα τριαντάφυλλο, γλυκό, φρουτώδες, αμυγδάλου, ξηρού καρπού, βανίλιας, λουλουδάτο, τροπικό, λακτονικό, φρέσκο.",2026-08-17T14:04:44+00:00
2802-HER MP,2802-HER MP,2802-HER MP,,men,IN_STOCK,0,https://leparfum.com.gr/el/ανδρικά-αρώματα/2802-her-mp#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,,,,,,,,"2802-HER MP Εμπνευσμένο από τις νότες αρώματος του Terre Intense για άνδρες. Αρωματικός καφές, φρέσκο ​​πικάντικο, ζεστό πικάντικο, ξυλώδες, απαλό πικάντικο, εσπεριδοειδές, γλυκό, αρωματικό, γλυκάνισο, ορυκτό.",2026-08-17T14:04:44+00:00
2801-DON W,Cashmere & Vanilla Essence,Cashmere & Vanilla Essence,,women,IN_STOCK,0,https://leparfum.com.gr/el/γυναικεία-αρώματα/Cashmere_arwmata#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/γυναικεία-αρώματα/Cashmere_arwmata#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,https://www.fragrantica.com/perfume/Donna-Karan/Cashmere-Vanilla-Essence-103064.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/103064.avif,"2801-DON W Εμπνευσμένο από τις αρωματικές νότες του Cashmere & Vanilla Essence. Γυναικείο άρωμα βανίλιας, πουδρέ, ξυλώδες, βιολέτας, κεχριμπαριού, απαλό πικάντικο, φρέσκο, γλυκό.",2026-08-17T14:04:44+00:00
2800-ACQ N,2800-ACQ N,2800-ACQ N,,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/2800-acq-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,,,,,,,,"2800-ACQ N Εμπνευσμένο από τις νότες αρώματος του Buongiorno. Unisex άρωμα φρέσκο ​​πικάντικο, πράσινο, αρωματικό, εσπεριδοειδές, φρέσκο, ξυλώδες, φυτικό, μόσχος.",2026-08-17T14:04:44+00:00
2799-OBVI N,Milk & Matcha Obvious,Milk & Matcha Obvious,,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/αρωματα_λατε#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/niche-αρώματα/αρωματα_λατε#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,,,,,,,,"2799-OBVI N Εμπνευσμένο από τις αρωματικές νότες του Milk & Matcha Obvious. Unisex άρωμα εσπεριδοειδών, βανίλιας, πράσινου, πουδρέ, γλυκού, αρωματικού, φρέσκου πικάντικου, λευκού, λουλουδιού, κεχριμπαριού, φρέσκου.",2026-08-17T14:04:44+00:00
2798-NICO N,Macaron Bourbon Nicolai Parfumeur Createur,Macaron Bourbon Nicolai Parfumeur Createur,,women,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/macaron_perfume#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/niche-αρώματα/macaron_perfume#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,,,,,,,,"2798-NICO N Inspired by the fragrance notes of Macaron Bourbon Nicolai Parfumeur Createur. Unisex perfume rose, warm spicy, sweet, musky, almond, patchouli, fruity, woody, rum, vanilla. Oriental Vanilla fragrance for women and men.",2026-08-17T14:04:44+00:00
2797-MATIE LUX,Vanilla Powder Extrait de Parfum Matiere Premiere,Vanilla Powder Extrait de Parfum Matiere Premiere,,unisex,IN_STOCK,0,https://leparfum.com.gr/el/αρώματα-luxury/2797-matie-lux#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/αρώματα-luxury/2797-matie-lux#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,,,,,,,,"2797-MATIE LUX Εμπνευσμένο από τις αρωματικές νότες του Vanilla Powder Extrait de Parfum Matiere Premiere. Unisex άρωμα βανίλιας, πουδρέ, γλυκό, μοσχοβολιστό, ξυλώδες, κεχριμπαρένιο, αρωματικό.",2026-08-17T14:04:44+00:00
2795-AMG N,2795-AMG N,2795-AMG N,,men,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/2795-amg-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,https://www.fragrantica.com/perfume/Amouage/Jubilation-40-Man-87958.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/87958.avif,"2795-AMG N Εμπνευσμένο από τις νότες αρώματος του Jubilation 40 Man για άνδρες. Ανδρικό άρωμα κεχριμπαρένιο, ξυλώδες, φρουτώδες, ζεστό πικάντικο, βαλσάμικο, γλυκό, φρέσκο ​​πικάντικο, αρωματικό, oud.",2026-08-17T14:04:44+00:00
2794-PAC W,2794-PAC W,2794-PAC W,,women,IN_STOCK,0,https://leparfum.com.gr/el/γυναικεία-αρώματα/2794-pac-w#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,,,,,,,,"2794-PAC W Εμπνευσμένο από τις νότες αρώματος του Lady Million Lucky. Γυναικείο άρωμα ξυλώδες, γλυκό, φρουτώδες, μέλι, τριαντάφυλλο, ξηρό, λουλουδάτο, λευκό λουλουδάτο, πουδρένιο.",2026-08-17T14:04:44+00:00
2793-FRAG N,2793-FRAG N,2793-FRAG N,,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/ουντ_αρωματα#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,https://www.fragrantica.com/perfume/Fragrance-Du-Bois/Oud-Noir-Intense-24483.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/24483.avif,"2793-FRAG N Εμπνευσμένο από τις νότες αρώματος του Oud Noir Intense Fragrance Du Bois. Unisex άρωμα ζεστό πικάντικο, ουντ, ξυλώδες, πουδρένιο, μοσχοβολιστό, αρωματικό, πατσουλί, τριαντάφυλλο, εσπεριδοειδές.",2026-08-17T14:04:44+00:00
2792-AJMA N,Musk Silk Ajmal,Musk Silk Ajmal,,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/2792-ajma-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/niche-αρώματα/2792-ajma-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,,,,,,,,"2792-AJMA N Εμπνευσμένο από τις αρωματικές νότες του Musk Silk Ajmal. Unisex άρωμα πουδρένιο, λευκό λουλουδάτο, κεχριμπαρένιο, φρέσκο, βανίλια, πράσινο, γλυκό, ζεστό πικάντικο.",2026-08-17T14:04:44+00:00
2791-LTN N,2791-LTN N,2791-LTN N,,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/2791-ltn-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,,,,,,,,"2791-LTN N Εμπνευσμένο από τις αρωματικές νότες του. Unisex άρωμα λουλουδάτο, φρουτώδες, λευκό λουλουδάτο, φρέσκο, γλυκό, τριαντάφυλλο.",2026-08-17T14:04:44+00:00
2790-KIL N,2790-KIL N,2790-KIL N,,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/Old_Fashioned#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,https://www.fragrantica.com/perfume/By-Kilian/Old-Fashioned-96096.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/96096.avif,"2790-KIL N Εμπνευσμένο από τις νότες αρώματος του Old Fashioned By Kilian. Unisex άρωμα κεχριμπαρένιο, ζεστό πικάντικο, γλυκό, ξυλώδες, φυτικό, πουδρένιο, βαλσάμικο, πράσινο, αρωματικό, ξηρών καρπών.",2026-08-17T14:04:44+00:00
2789-PEN N,Fortuitous Finley Penhaligon's,Fortuitous Finley Penhaligon's,,men,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/2789-pen-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/niche-αρώματα/2789-pen-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,,,,,,,,"2789-PEN N Εμπνευσμένο από τις αρωματικές νότες του Fortuitous Finley Penhaligon's. Ανδρικό άρωμα ζεστό πικάντικο, πράσινο, ξυλώδες, οζονικό, αλμυρό, πατσουλί, πουδρένιο, αρωματικό, υδάτινο, δέρμα.",2026-08-17T14:04:44+00:00
