shobi_code,shobi_name,inspired_by,brand,gender,status,new,shobi_url,identity_source_type,identity_source_url,identity_verified,identity_match_rule,secondary_identity_source,fragrantica_url,top_notes,heart_notes,base_notes,notes,season,image,description,last_built_utc
2816-MOOD,Blonde Maracuja Mood London,Blonde Maracuja Mood London,Mood London,unisex,IN_STOCK,0,https://leparfum.com.gr/en/elegants-fragrances/2816-mood#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,,,,,,,,"Elegants Fragrances 2816-MOOD EL465 From €10.00 2816-MOOD Inspired by the fragrance notes of Blonde Maracuja Mood London. Unisex perfume with Passion fruit, Peach, Green pear, Lily, Sandalwood, Vanilla, Patchouli. Add to cart",2026-08-17T14:04:44+00:00
2815-DOL W,By for women,By for women,Dolce & Gabbana,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/2815-dol-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,,,,,,,,"Fragrances For Women 2815-DOL W WP875 From €9.00 2815-DOL W Inspired by the fragrance notes of By for women. Women's perfume powdery, woody, fresh spicy, lavender, musky, coffee, white floral, citrus. Add to cart",2026-08-17T14:04:44+00:00
2814-TMFO N,Figue Erotique Tom Ford,Figue Erotique Tom Ford,Tom Ford,unisex,IN_STOCK,0,https://leparfum.com.gr/en/niche-perfumes/erotique_perfumes#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/niche-αρώματα/erotiq_arwmata#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,,,,,,,,"Niche Perfumes 2814-TMFO N AR597 1 Reviews From €15.00 2814-TMFO N Inspired by the fragrance notes of Figue Erotique Tom Ford. Unisex perfume sweet, woody, green, fruity, yellow floral, citrus, fresh, soft spicy, salty. Add to cart",2026-08-17T14:04:44+00:00
2813-OMA N,Caden Omanluxury,Caden Omanluxury,Omanluxury,unisex,IN_STOCK,0,https://leparfum.com.gr/en/niche-perfumes/oman_parfums#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,,,,,,,,"Niche Perfumes 2813-OMA N AR596 From €15.00 2813-OMA N Inspired by the fragrance notes of Caden Omanluxury. Unisex perfume warm spicy, amber, vanilla, leather, woody, aromatic, powdery, musky, coffee, metallic. Add to cart",2026-08-17T14:04:44+00:00
2812-ARM MP,Stronger With You Powerfully,Stronger With You Powerfully,Armani,men,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-men/2812-arm-mp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,,,,,,,,"Fragrances For Men 2812-ARM MP MP403 From €9.00 2812-ARM MP Inspired by the fragrance notes of Stronger With You Powerfully. Men's perfume warm spicy, cherry, vanilla, amber, nutty, sweet, woody, balsamic, lavender, powdery. Add to cart",2026-08-17T14:04:44+00:00
2811-DRC MP,Sauvage Rare Blend,Sauvage Rare Blend,Christian Dior,men,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-men/2811-drc-mp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/ανδρικά-αρώματα/2811-drc-mp#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,,,,,,,,"Fragrances For Men 2811-DRC MP MP402 From €9.00 2811-DRC MP Inspired by the fragrance notes of Sauvage Rare Blend. Men's perfume amber, oud, vanilla, musky, balsamic, woody, sweet, powdery. Add to cart",2026-08-17T14:04:44+00:00
2810-MIN N,Prodigy Mind Games,Prodigy Mind Games,Mind Games,unisex,IN_STOCK,0,https://leparfum.com.gr/en/niche-perfumes/prodigy_perfume#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,,,,,,,,"Niche Perfumes 2810-MIN N AR595 From €15.00 2810-MIN N Inspired by the fragrance notes of Prodigy Mind Games. Unisex perfume rose, vanilla, woody, warm spicy, powdery, floral, patchouli, citrus. Add to cart",2026-08-17T14:04:44+00:00
2809-AZZ MP,Forever Wanted Elixir Azzaro,Forever Wanted Elixir Azzaro,Azzaro,men,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-men/2809-azz-mp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,https://www.fragrantica.com/perfume/Azzaro/Forever-Wanted-Elixir-102882.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/102882.avif,"Fragrances For Men 2809-AZZ MP MP401 From €9.00 2809-AZZ MP Inspired by the fragrance notes of Forever Wanted Elixir Azzaro. Men's perfume leather, fruity, sweet, aromatic, animalic, citrus, warm spicy, smoky, lavender. Add to cart",2026-08-17T14:04:44+00:00
2808-LES N,Roasted Tangerine Les Liquides Imaginaires,Roasted Tangerine Les Liquides Imaginaires,Les Liquides Imaginaires,unisex,IN_STOCK,0,https://leparfum.com.gr/en/niche-perfumes/2808-les-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/niche-αρώματα/2808-les-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,,,,,,,,"Niche Perfumes 2808-LES N AR594 From €15.00 2808-LES N Inspired by the fragrance notes of Roasted Tangerine Les Liquides Imaginaires. Unisex perfume citrus, woody, warm spicy, fresh spicy, amber, oud. Add to cart",2026-08-17T14:04:44+00:00
2807-VIRT N,Buttercream Haze The 7 Virtues,Buttercream Haze The 7 Virtues,The 7 Virtues,unisex,IN_STOCK,0,https://leparfum.com.gr/en/niche-perfumes/Buttercream_fragrance#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/niche-αρώματα/Buttercream_aroma#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,,,,,,,,"Niche Perfumes 2807-VIRT N AR593 From €15.00 2807-VIRT N Inspired by the fragrance notes of Buttercream Haze The 7 Virtues. Unisex perfume woody, caramel, sweet, vanilla. Add to cart",2026-08-17T14:04:44+00:00
2806-PHL N,Afterglow Phlur,Afterglow Phlur,Phlur,unisex,IN_STOCK,0,https://leparfum.com.gr/en/niche-perfumes/2806-phl-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/niche-αρώματα/2806-phl-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,,,,,,,,"Niche Perfumes 2806-PHL N AR592 From €15.00 2806-PHL N Inspired by the fragrance notes of Afterglow Phlur. Unisex perfume woody, amber, musky, lactonic, floral, powdery, sweet, coconut, balsamic. Add to cart",2026-08-17T14:04:44+00:00
2805-MARG,Never-ending Summer Margiela,Never-ending Summer Margiela,Maison Margiela Replica,unisex,IN_STOCK,0,https://leparfum.com.gr/en/elegants-fragrances/summer_fragrances#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/elegant-αρώματα/summer_scents#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,https://www.fragrantica.com/perfume/Maison-Martin-Margiela/Never-ending-Summer-103564.html,Bitter Orange | Aperol | Pepper,Earl Grey Tea | Cardamom | Nutmeg,Vetiver | Cedarwood | Patchouli | Vanilla | Peru Balsam | Cashmeran,Bitter Orange | Aperol | Pepper | Earl Grey Tea | Cardamom | Nutmeg | Vetiver | Cedarwood | Patchouli | Vanilla | Peru Balsam | Cashmeran,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/103564.avif,"Elegants Fragrances 2805-MARG EL464 From €10.00 2805-MARG Inspired by the fragrance notes of Never-ending Summer Margiela. Unisex perfume citrus, woody, fresh spicy, fresh, aromatic, warm spicy, green, earthy. Add to cart",2026-08-17T14:04:44+00:00
2804-BOYS,Coco Cream Boy Smells,Coco Cream Boy Smells,Boy Smells,unisex,IN_STOCK,0,https://leparfum.com.gr/en/elegants-fragrances/coco_cream_fragrance#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/elegant-αρώματα/coco_cream_arwma#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,,,,,,,,"Elegants Fragrances 2804-BOYS EL463 From €10.00 2804-BOYS Inspired by the fragrance notes of Coco Cream Boy Smells. Unisex perfume vanilla, coconut, white floral, sweet, musky, powdery, lactonic, tropical. Add to cart",2026-08-17T14:04:44+00:00
2803-AKR,Crush Akro,Crush Akro,Akro,unisex,IN_STOCK,0,https://leparfum.com.gr/en/elegants-fragrances/dolce_profumo#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,,,,,,,,"Elegants Fragrances 2803-AKR EL462 From €10.00 2803-AKR Inspired by the fragrance notes of Crush Akro. Unisex perfume rose, sweet, fruity, almond, nutty, vanilla, floral, tropical, lactonic, fresh. Add to cart",2026-08-17T14:04:44+00:00
2802-HER MP,Terre Intense for men,Terre Intense for men,Hermes,men,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-men/2802-her-mp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,,,,,,,,"Fragrances For Men 2802-HER MP MP400 From €9.00 2802-HER MP Inspired by the fragrance notes of Terre Intense for men. Perfume coffee, fresh spicy, warm spicy, woody, soft spicy, citrus, sweet, aromatic, anis, mineral. Add to cart",2026-08-17T14:04:44+00:00
2801-DON W,Cashmere & Vanilla Essence,Cashmere & Vanilla Essence,DKNY,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/Cashmere_parfum#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/γυναικεία-αρώματα/Cashmere_arwmata#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,https://www.fragrantica.com/perfume/Donna-Karan/Cashmere-Vanilla-Essence-103064.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/103064.avif,"Fragrances For Women 2801-DON W WP874 From €9.00 2801-DON W Inspired by the fragrance notes of Cashmere & Vanilla Essence. Women's perfume vanilla, powdery, woody, violet, amber, soft spicy, fresh, sweet. Add to cart",2026-08-17T14:04:44+00:00
2800-ACQ N,Buongiorno,Buongiorno,Acqua Di Parma,unisex,IN_STOCK,0,https://leparfum.com.gr/en/niche-perfumes/2800-acq-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,,,,,,,,"Niche Perfumes 2800-ACQ N AR591 From €15.00 2800-ACQ N Inspired by the fragrance notes of Buongiorno. Unisex perfume fresh spicy, green, aromatic, citrus, fresh, woody, herbal, musky. Add to cart",2026-08-17T14:04:44+00:00
2799-OBVI N,Milk & Matcha Obvious,Milk & Matcha Obvious,Obvious,unisex,IN_STOCK,0,https://leparfum.com.gr/en/niche-perfumes/latte_perfumes#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/niche-αρώματα/αρωματα_λατε#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,,,,,,,,"Niche Perfumes 2799-OBVI N AR590 From €15.00 2799-OBVI N Inspired by the fragrance notes of Milk & Matcha Obvious. Unisex perfume citrus, vanilla, green, powdery, sweet, aromatic, fresh spicy, white , loral, amber, fresh. Add to cart",2026-08-17T14:04:44+00:00
2798-NICO N,Macaron Bourbon Nicolai Parfumeur Createur,Macaron Bourbon Nicolai Parfumeur Createur,Nicolai Parfumeur Createur,women,IN_STOCK,0,https://leparfum.com.gr/en/niche-perfumes/macaron_perfumes#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/niche-αρώματα/macaron_perfume#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,,,,,,,,"Niche Perfumes 2798-NICO N AR589 From €15.00 2798-NICO N Inspired by the fragrance notes of Macaron Bourbon Nicolai Parfumeur Createur. Unisex perfume rose, warm spicy, sweet, musky, almond, patchouli, fruity, woody, rum, vanilla. Add to cart",2026-08-17T14:04:44+00:00
2797-MATIE LUX,Vanilla Powder Extrait de Parfum Matiere Premiere,Vanilla Powder Extrait de Parfum Matiere Premiere,Matiere Premiere,unisex,IN_STOCK,0,https://leparfum.com.gr/en/luxury-perfumes/2797-matie-lux#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/αρώματα-luxury/2797-matie-lux#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,,,,,,,,"Luxury Perfumes 2797-MATIE LUX LUX040 From €20.00 2797-MATIE LUX Inspired by the fragrance notes of Vanilla Powder Extrait de Parfum Matiere Premiere. Unisex perfume vanilla, powdery, sweet, musky, woody, amber, aromatic. Add to cart",2026-08-17T14:04:44+00:00
2795-AMG N,Jubilation 40 Man Amouage for men,Jubilation 40 Man Amouage for men,Amouage,men,IN_STOCK,0,https://leparfum.com.gr/en/niche-perfumes/2795-amg-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,https://www.fragrantica.com/perfume/Amouage/Jubilation-40-Man-87958.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/87958.avif,"Niche Perfumes 2795-AMG N AR588 From €15.00 2795-AMG N Inspired by the fragrance notes of Jubilation 40 Man Amouage for men. Men's perfume amber, woody, fruity, warm spicy, balsamic, sweet, fresh spicy, aromatic, oud. Add to cart",2026-08-17T14:04:44+00:00
2794-PAC W,Lady Million Lucky,Lady Million Lucky,Paco Rabanne,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/2794-pac-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,,,,,,,,"Fragrances For Women 2794-PAC W WP873 From €9.00 2794-PAC W Inspired by the fragrance notes of Lady Million Lucky. Women's perfume woody, sweet, fruity, honey, rose, nutty, floral, white floral, powdery. Add to cart",2026-08-17T14:04:44+00:00
2793-FRAG N,Oud Noir Intense Fragrance Du Bois,Oud Noir Intense Fragrance Du Bois,Fragrance Du Bois,unisex,IN_STOCK,0,https://leparfum.com.gr/en/niche-perfumes/oud_perfumes#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,https://www.fragrantica.com/perfume/Fragrance-Du-Bois/Oud-Noir-Intense-24483.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/24483.avif,"Niche Perfumes 2793-FRAG N AR587 From €15.00 2793-FRAG N Inspired by the fragrance notes of Oud Noir Intense Fragrance Du Bois. Unisex perfume warm spicy, oud, woody, powdery, musky, aromatic, patchouli, rose, citrus. Add to cart",2026-08-17T14:04:44+00:00
2792-AJMA N,Musk Silk Ajmal,Musk Silk Ajmal,Ajmal,unisex,IN_STOCK,0,https://leparfum.com.gr/en/niche-perfumes/2792-ajma-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/niche-αρώματα/2792-ajma-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,,,,,,,,"Niche Perfumes 2792-AJMA N AR586 From €15.00 2792-AJMA N Inspired by the fragrance notes of Musk Silk Ajmal. Unisex perfume powdery, white floral, amber, fresh, vanilla, green, sweet, warm spicy. Add to cart",2026-08-17T14:04:44+00:00
2791-LTN N,of,of,Louis Vuitton,unisex,IN_STOCK,0,https://leparfum.com.gr/en/niche-perfumes/2791-ltn-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,,,,,,,,"Niche Perfumes 2791-LTN N AR585 From €15.00 2791-LTN N Inspired by the fragrance notes of. Unisex perfume floral, fruity, white floral, fresh, sweet, rose. Add to cart",2026-08-17T14:04:44+00:00
2790-KIL N,Old Fashioned By Kilian,Old Fashioned By Kilian,Kilian,unisex,IN_STOCK,0,https://leparfum.com.gr/en/niche-perfumes/Old_Fashioned_perfum#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,https://www.fragrantica.com/perfume/By-Kilian/Old-Fashioned-96096.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/96096.avif,"Niche Perfumes 2790-KIL N AR584 From €15.00 2790-KIL N Inspired by the fragrance notes of Old Fashioned By Kilian. Unisex perfume amber, warm spicy, sweet, woody, herbal, powdery, balsamic, green, aromatic, nutty. Add to cart",2026-08-17T14:04:44+00:00
2789-PEN N,Fortuitous Finley Penhaligon's,Fortuitous Finley Penhaligon's,Penhaligon's,men,IN_STOCK,0,https://leparfum.com.gr/en/niche-perfumes/2789-pen-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/niche-αρώματα/2789-pen-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,,,,,,,,"Niche Perfumes 2789-PEN N AR583 From €15.00 2789-PEN N Inspired by the fragrance notes of Fortuitous Finley Penhaligon's. Men's perfume warm spicy, green, woody, ozonic, salty, patchouli, powdery, aromatic, aquatic, leather. Add to cart",2026-08-17T14:04:44+00:00
2788-MIN N,French Defense Mind Games,French Defense Mind Games,Mind Games,unisex,IN_STOCK,0,https://leparfum.com.gr/en/niche-perfumes/2788-min-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,https://www.fragrantica.com/perfume/Mind-Games/French-Defense-88867.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/88867.avif,"Niche Perfumes 2788-MIN N AR582 From €15.00 2788-MIN N Inspired by the fragrance notes of French Defense Mind Games. Unisex perfume cherry, amber, sweet, rose, woody, ozonic, powdery, floral. Add to cart",2026-08-17T14:04:44+00:00
2787-KAJ N,Lamar Kajal,Lamar Kajal,Kajal,unisex,IN_STOCK,0,https://leparfum.com.gr/en/niche-perfumes/Lamar_Kajal_perfume#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/niche-αρώματα/Lamar_Kajal_arwmata#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,https://www.fragrantica.com/perfume/Kajal/Lamar-62571.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/62571.avif,"Niche Perfumes 2787-KAJ N AR581 From €15.00 2787-KAJ N Inspired by the fragrance notes of Lamar Kajal. Unisex perfume fruity, sweet, fresh, rose, musky, woody, tropical, powdery, amber, floral. Add to cart",2026-08-17T14:04:44+00:00
2786-LTN N,notes,notes,Louis Vuitton,unisex,IN_STOCK,0,https://leparfum.com.gr/en/niche-perfumes/2786-ltn-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/niche-αρώματα/2786-ltn-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,,,,,,,,"Niche Perfumes 2786-LTN N AR580 From €15.00 2786-LTN N Inspired by the fragrance notes. Citrus, fresh spicy, green, aromatic, herbal, fresh, ozonic. Add to cart",2026-08-17T14:04:44+00:00
2785-VAL W,Born in Roma Extradose Donna Valentino,Born in Roma Extradose Donna Valentino,Valentino,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/2785-val-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,https://www.fragrantica.com/perfume/Valentino/Born-in-Roma-Extradose-Donna-101384.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/101384.avif,"Fragrances For Women 2785-VAL W WP871 From €9.00 2785-VAL W Inspired by the fragrance notes of Born in Roma Extradose Donna Valentino. Women's perfume vanilla, fruity, rum, woody, soft spicy, powdery, sweet. Add to cart",2026-08-17T14:04:44+00:00
2784-MARG N,Afternoon Delight Margiela,Afternoon Delight Margiela,Maison Margiela Replica,unisex,IN_STOCK,0,https://leparfum.com.gr/en/niche-perfumes/lactonic_perfumes#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,,,,,,,,"Niche Perfumes 2784-MARG N AR579 From €15.00 2784-MARG N Inspired by the fragrance notes of Afternoon Delight Margiela. Unisex perfume vanilla, sweet, powdery, woody, musky, lactonic. Add to cart",2026-08-17T14:04:44+00:00
2783-LTN N,notes,notes,Louis Vuitton,unisex,IN_STOCK,0,https://leparfum.com.gr/en/niche-perfumes/2783-ltn-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_CATALOG_UNRESOLVED_IDENTITY,,0,,,,,,,,,,"Niche Perfumes 2783-LTN N AR578 From €15.00 2783-LTN N Inspired by the fragrance notes. Woody, powdery, warm spicy, aromatic, balsamic. Add to cart",2026-08-17T14:04:44+00:00
